t Successful1 Successful2 Successful3 Successful4 Successful5 Successful6 Successful7 Successful8 Successful9 Successful10 Successful11 Successful12 Successful13 Successful14 Successful15 Successful16 Successful17 Successful18 Successful19 Successful20 Successful21 Failed1 Successful22 Successful23 Successful24 Successful25 Successful26 Successful27 Successful28 Successful29 Successful30 Successful31 Successful32 Failed2 Successful33 Successful34 Successful35 Successful36 Successful37 Successful38 Successful39 Successful40 Successful41 Successful42 Successful43 Failed3 Successful44 Successful45 Successful46 Successful47 
10.0000000000 -3.5698674038 -4.4378105660 -4.0161532357 -2.9999113994 -4.1630400698 -4.1034665406 -3.1193232160 -3.4552890504 -3.3618734681 -3.5076846123 -10.8366749436 -3.8841683747 -4.2018006785 -4.0865048868 -3.5662817041 -3.5751002938 -4.4000129357 -3.4223044926 -3.4317225061 -3.4340652859 -3.2555923205 -4.1012758676 -3.9896218715 -4.1041776165 -3.1312616867 -3.7573464810 -3.2348242394 -3.6846405224 -3.3553156850 -4.0495104431 -3.3084755729 -4.0917788653 -4.0249620061 -3.4045533626 -4.0478973210 -3.7290109907 -3.1250766103 -3.1068140044 -3.9608137840 -4.2340860114 -3.0755791298 -2.9795508315 -3.8527566231 -3.3199269163 -3.7376916495 -3.9661335703 -3.6990023180 -3.8332703126 -3.7126021299 -3.6107781291 
11.0000000000 -3.1466197693 -3.8581751043 -4.0968257994 -3.7183397908 -3.5617585895 -3.4847382405 -3.4426422421 -3.1400221058 -3.3537381898 -4.1714871692 -10.5225176793 -3.8942189143 -4.2659741303 -3.6822536232 -3.2380957478 -3.6182447434 -3.9716366562 -4.0551365782 -3.1567576843 -3.5971366653 -3.8456939410 -3.1291574287 -2.9541820603 -4.1605244266 -3.4953192928 -4.1121819742 -2.9197915990 -3.4678754857 -3.8562627039 -3.4670794989 -3.8420742337 -3.4137782896 -3.0630047800 -2.4986583638 -4.4095956386 -3.5757459409 -3.5436755736 -3.2201680764 -2.9836831969 -3.3111795555 -3.5965471221 -3.7267798287 -4.1206905732 -3.2504927381 -3.3827938893 -3.7106486344 -3.0647508775 -3.8346424178 -3.6604451084 -3.9731907155 
12.0000000000 -3.2467751259 -3.6777165748 -3.7114569953 -4.2063465888 -3.5409953817 -3.3950686855 -3.7628637276 -3.1622193135 -2.5593943247 -3.1448037524 -10.5256030402 -3.3706862519 -3.9512462968 -3.5573998059 -3.4062059967 -3.4217521469 -3.5361084766 -3.7009664959 -4.0663076082 -4.3071795560 -3.0720349036 -2.3665230916 -3.2824116233 -3.6091649610 -3.1596338303 -3.4668904831 -3.2607262049 -3.7855298237 -3.1064166875 -3.2908712501 -3.5397161701 -3.3370167107 -3.7104887451 -3.2285917734 -4.0200479120 -4.1853047348 -3.6439219875 -3.8838921570 -3.8109819653 -3.6598056810 -4.1154834068 -3.7566181438 -3.0102676168 -2.5537839767 -3.7103462212 -3.7681258198 -2.6622466425 -4.1042505989 -3.4131766211 -3.6874165001 
13.0000000000 -4.0121873415 -3.7839219261 -3.8402244275 -4.1202204899 -3.2688870056 -3.6480602308 -4.2379746108 -3.4523780489 -3.8367343343 -3.0449475929 -10.5885079567 -3.6759329774 -3.6810554751 -3.6400053783 -3.3268939524 -4.1262417353 -3.1385860525 -3.7536592854 -3.7914662123 -4.3814943464 -3.5387090430 -2.2698131581 -3.4877482500 -3.3571072789 -4.0979354589 -3.5321125451 -4.2444538421 -3.6026401434 -3.4970364421 -3.5905495268 -3.4321478166 -3.9512789816 -4.0813977236 -3.4281258211 -3.7893171574 -3.7205607907 -3.8441121591 -3.5968476889 -3.8714857835 -3.0973478690 -4.6819630749 -3.8281135519 -2.8124043033 -2.7641156809 -3.7718202186 -3.9833584206 -3.3337096298 -3.2902007656 -3.9260910156 -4.0608447957 
14.0000000000 -3.2403749916 -4.1850341178 -4.3675762037 -4.3654444174 -3.3904371595 -4.0032406410 -4.0516827430 -3.6864782159 -3.2780593734 -3.3784400800 -9.0813777478 -3.2983600776 -3.7634268943 -3.7402125282 -3.4341478615 -3.9905090222 -3.4693049790 -4.0756781754 -4.8396144116 -3.6653786109 -3.9020370453 -3.1489113178 -3.6888212401 -3.5562748307 -4.6590312449 -3.8560652852 -3.3558618800 -4.0229426894 -3.4243313648 -4.0989962836 -3.0814099354 -3.8310002697 -3.9352253081 -4.0507054693 -3.1029361813 -3.4650410528 -4.4730553578 -4.0147091816 -3.5969268299 -4.1785110387 -4.5801659263 -3.8691035980 -3.2450441350 -3.1499154497 -3.2996380725 -3.4317093183 -3.4292514389 -3.7219077725 -3.9926169067 -3.2648982461 
15.0000000000 -3.0968076902 -2.8518613898 -3.9064418730 -3.5070728980 -3.4636768336 -3.9267385581 -4.1993737268 -3.6419201684 -3.6009772235 -4.0038427121 -5.8299997491 -2.6144626528 -2.7541608792 -3.7825823977 -3.2085462284 -3.6450196976 -3.3056430066 -3.2208415249 -3.2620203808 -3.5348282807 -3.3285456470 -3.0150053061 -4.2623711506 -2.7402340615 -3.9616273173 -3.6328758570 -3.1843543222 -3.0644657250 -3.7070608970 -3.5886090912 -3.2132562956 -4.1515571507 -4.1655546558 -3.6986532493 -3.0708259767 -3.7050432878 -3.6978918313 -3.3698331981 -3.4487586917 -3.7299242779 -4.3518772138 -3.5126638283 -3.8387562384 -3.1401511386 -2.9371709796 -3.9189726870 -3.2810503840 -3.1657116313 -2.9690012381 -3.6580306762 
16.0000000000 -2.1273660383 -2.3996552473 -2.7474764737 -2.3197136534 -2.4384396739 -2.7035101345 -2.2241550740 -2.4616653671 -2.3131267242 -2.0265443954 -2.5516964553 -1.8960210850 -1.5815328755 -2.6291668816 -2.0459429671 -2.1993364449 -2.1639076672 -1.8704792744 -2.0415646129 -1.9940374790 -2.1807091631 -2.7115383772 -2.6868061103 -2.3918609342 -2.3828768371 -1.7388422483 -2.6884552324 -1.9534252053 -2.8111056147 -1.8531208530 -1.2260895994 -2.6617494396 -2.7808903266 -2.4743728219 -1.6905065075 -2.8415659710 -2.3570674672 -3.2183689148 -2.3178765585 -1.9395426750 -1.5519223289 -2.1811925685 -2.9746116580 -2.0861872209 -1.9348110055 -6.8312285414 -2.1540636640 -2.2892025247 -2.0953645927 -2.0090796274 
17.0000000000 -0.8676537173 -1.6169946028 -1.1412442048 -0.7847203782 -1.3718017755 -1.2404368896 0.0158152761 -0.9553850372 -1.0058953698 -1.1582861214 0.2254604540 -0.4693799493 -0.8009831433 -1.0239713698 -1.2285782927 -0.6315631480 -0.0546313620 -0.5812296621 -0.5545683609 -0.8451253032 -1.1883791838 -1.5686700979 -1.6320599570 -0.9117945850 -1.1282470606 -1.0691701537 -0.4474812925 -0.4456591421 -0.8753255275 -1.1576525769 -0.8994004376 -0.7169403984 -0.9474488785 -0.8525216180 -0.4594166848 -1.6223539803 -0.9026450716 -1.3705360295 -0.6467289178 0.0410473195 -0.1910808236 -0.5744198039 -0.7836473454 -0.5042090473 -0.7764723329 -5.7510019980 -1.4970464285 0.0054437849 -0.9232504220 -0.6107404059 
18.0000000000 -0.0088920354 0.5293373200 -0.0432227498 0.3243110904 -0.4872673306 -0.0757568256 1.1971652885 0.3043897699 0.4665666615 -0.2303766733 1.5341662762 0.3618265776 0.0898825817 0.0726426139 0.4558394700 0.3615277852 0.7049064854 0.3269396151 0.7899068168 -0.0606273796 -0.1410192059 -0.7467604389 -0.4106062882 0.4698211796 0.6468520777 0.0435222353 0.2061711222 0.5538911919 -0.0578248562 -0.1990661156 -0.1014380678 -0.6714499452 -0.5600016825 0.3832609731 0.3340827146 -0.7877922784 0.2070338311 0.3469564911 0.1590997868 1.0891847956 0.1438736857 0.7995622532 0.6517536640 -0.0274742006 0.1170831567 -4.2405696070 -0.1967353430 0.4807907402 0.2754155990 0.5601947217 
19.0000000000 0.6569652994 0.3590479956 0.7486654291 0.6214163897 -0.0293230621 0.7462277052 1.8015311742 0.8424359807 0.8753111621 0.3436864120 3.0073548120 0.4873618300 0.6304872895 0.7893271672 0.8137160243 0.4899795080 0.3683085007 0.4561550444 1.7973715063 0.0714648984 0.7977348710 0.9216195638 0.8493598139 0.2334703212 0.8973270657 0.3233708103 1.1060999328 1.3624643893 1.0277483189 0.8024166716 0.5521210675 -0.0516503757 0.6977187407 1.1474000031 0.7456400403 0.9463197334 0.8492714456 1.5078428552 0.9606958544 1.4719512590 0.8746470520 0.7942865919 0.9254042188 0.2821094850 0.6309132704 -1.0942048912 -0.2745618132 1.2285570044 0.2453548191 0.7704343374 
20.0000000000 0.8189712746 1.1019328817 1.2997306729 1.0587241563 0.8187887616 1.1199155163 1.5700230553 0.5258298781 0.3506550062 1.6686906098 2.1370851915 1.1295381972 1.5216752686 0.5231721412 1.3112970989 1.1668519154 0.6514674994 0.6918537597 1.7265928356 0.7543448633 0.5646644395 1.6281659544 1.2039516086 0.7912432345 0.9667959407 1.1255553726 0.6439530177 0.9443294243 1.5031946893 1.3211951522 1.0994891656 0.5767866238 1.1072578686 1.2523852773 0.7651305151 1.4517135551 0.8921951452 1.4723308176 1.0600158874 1.4375122350 1.4279438349 0.9066376562 0.3955094486 -0.1818620444 0.8337769311 0.2573042843 1.0056187918 0.3705648517 0.5815418091 0.9796264732 
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
                                                                                                      
